Date,Open,High,Low,Close,Volume,Adj Close
2021-01-04,85.1500015258789,85.94999694824219,83.88999938964844,84.70999908447266,9234900,74.75530242919922
2021-01-05,85.48999786376953,89.22000122070312,85.31999969482422,87.0,13414800,76.77619934082031
2021-01-06,89.0,90.77999877929688,87.81999969482422,89.80000305175781,13916800,79.2471694946289
2021-01-07,90.38999938964844,90.81999969482422,89.30999755859375,90.22000122070312,9286600,79.61780548095703
2021-01-08,92.08000183105469,92.43000030517578,90.44999694824219,91.08000183105469,11152100,80.37673950195312
2021-01-11,89.12000274658203,92.0999984741211,88.56999969482422,91.5999984741211,10635000,80.83562469482422
2021-01-12,92.66000366210938,93.91999816894531,91.70999908447266,93.33999633789062,10923900,82.37113952636719
2021-01-13,93.19999694824219,93.5199966430664,91.94000244140625,93.25,9723300,82.29174041748047
2021-01-14,93.94000244140625,96.31999969482422,93.79000091552734,95.48999786376953,13950200,84.26849365234375
2021-01-15,94.22000122070312,94.30999755859375,91.70999908447266,92.08999633789062,10244600,81.26805114746094
2021-01-19,93.5,95.02999877929688,93.29000091552734,94.51000213623047,9574800,83.40367889404297
2021-01-20,95.0,95.55999755859375,94.30000305175781,95.37999725341797,8735400,84.17141723632812
2021-01-21,93.86000061035156,94.66000366210938,91.22000122070312,92.01000213623047,10393100,81.19744873046875
2021-01-22,90.4000015258789,92.02999877929688,89.83000183105469,91.7300033569336,7810600,80.95034790039062
2021-01-25,90.62000274658203,91.02999877929688,89.33000183105469,90.9000015258789,7689400,80.21790313720703
2021-01-26,92.19999694824219,92.91000366210938,89.2699966430664,89.36000061035156,7827800,78.85885620117188
2021-01-27,87.52999877929688,90.3499984741211,86.75,88.19999694824219,10178500,77.8351821899414
2021-01-28,88.66999816894531,90.1500015258789,88.25,89.0199966430664,8155500,78.55880737304688
2021-01-29,86.83000183105469,87.33999633789062,84.91999816894531,85.19999694824219,14699800,75.1877212524414
2021-02-01,85.98999786376953,87.30000305175781,84.56999969482422,86.41000366210938,8073600,76.25555419921875
2021-02-02,88.01000213623047,88.37000274658203,86.52999877929688,87.05999755859375,9233100,76.82915496826172
2021-02-03,87.05000305175781,89.38999938964844,86.88999938964844,88.95999908447266,9256500,78.50587463378906
2021-02-04,89.51000213623047,89.6500015258789,87.94999694824219,89.0,7917600,78.54116821289062
2021-02-05,89.94000244140625,90.47000122070312,88.63999938964844,89.26000213623047,8017300,78.77061462402344
2021-02-08,90.29000091552734,92.04000091552734,90.01000213623047,91.4800033569336,9886600,80.72972869873047
2021-02-09,91.0999984741211,91.2699966430664,89.80999755859375,90.95999908447266,7605500,80.27084350585938
2021-02-10,91.37999725341797,92.58999633789062,90.5999984741211,92.5199966430664,8778800,81.64750671386719
2021-02-11,92.37000274658203,92.44000244140625,90.08000183105469,92.0199966430664,8572400,81.20626068115234
2021-02-12,91.52999877929688,92.7300033569336,91.3499984741211,92.55000305175781,7858300,81.67399597167969
