Date,Open,High,Low,Close,Volume,Adj Close
2021-01-04,377.42999267578125,381.54998779296875,374.80999755859375,380.1499938964844,3322200,363.1431884765625
2021-01-05,378.8599853515625,380.2099914550781,375.25,375.739990234375,2748400,358.9304504394531
2021-01-06,373.82000732421875,375.79998779296875,369.6499938964844,370.0199890136719,2661400,353.4664001464844
2021-01-07,371.010009765625,371.6499938964844,366.7900085449219,367.9200134277344,2849500,351.4603271484375
2021-01-08,368.1199951171875,370.260009765625,364.2900085449219,369.94000244140625,2599700,353.3899841308594
2021-01-11,368.5799865722656,371.0,363.8599853515625,364.010009765625,2562500,347.72528076171875
2021-01-12,364.0,365.07000732421875,360.25,364.20001220703125,2387600,347.9067687988281
2021-01-13,364.3699951171875,368.739990234375,363.0,366.95001220703125,1968800,350.53375244140625
2021-01-14,366.0,366.5,361.55999755859375,362.3500061035156,2363900,346.13946533203125
2021-01-15,361.05999755859375,364.9100036621094,360.79998779296875,362.1600036621094,2340400,345.9580383300781
2021-01-19,362.3599853515625,362.95001220703125,352.44000244140625,354.4700012207031,4533800,338.6120910644531
2021-01-20,354.3900146484375,361.8999938964844,353.4100036621094,361.29998779296875,2767200,345.1365051269531
2021-01-21,361.29998779296875,363.989990234375,359.94000244140625,362.79998779296875,2121600,346.56939697265625
2021-01-22,363.20001220703125,364.6300048828125,359.8500061035156,362.29998779296875,1960300,346.0916748046875
2021-01-25,360.8599853515625,361.9599914550781,356.82000732421875,361.8800048828125,2735900,345.6905517578125
2021-01-26,360.20001220703125,365.8999938964844,358.8800048828125,364.9800109863281,1807000,348.65185546875
2021-01-27,362.989990234375,365.79998779296875,354.8500061035156,356.3900146484375,3120800,340.4461975097656
2021-01-28,356.8500061035156,361.6099853515625,356.07000732421875,357.05999755859375,2251100,341.0862121582031
2021-01-29,354.75,356.2900085449219,351.8800048828125,352.42999267578125,2598700,336.66326904296875
2021-02-01,351.2099914550781,352.7900085449219,349.2099914550781,350.5199890136719,2371200,334.8387756347656
2021-02-02,351.760009765625,357.70001220703125,350.7200012207031,355.5799865722656,1905000,339.67236328125
2021-02-03,356.2300109863281,357.5299987792969,353.2099914550781,355.2099914550781,1759800,339.3189392089844
2021-02-04,356.7099914550781,358.3800048828125,353.8500061035156,355.8500061035156,3411600,340.6015319824219
2021-02-05,356.54998779296875,356.8500061035156,354.1000061035156,355.1700134277344,2165600,339.95068359375
2021-02-08,356.57000732421875,360.0400085449219,355.57000732421875,359.8299865722656,2520700,344.4109191894531
2021-02-09,360.0400085449219,361.6700134277344,358.29998779296875,359.55999755859375,2154000,344.1525573730469
2021-02-10,361.0,361.0,355.1199951171875,356.1199951171875,2162400,340.8599548339844
2021-02-11,355.7300109863281,356.5,351.3900146484375,352.20001220703125,2088400,337.1079406738281
2021-02-12,351.989990234375,352.9800109863281,350.1000061035156,352.75,2096600,337.6343688964844
2021-02-16,353.0799865722656,355.3599853515625,352.0400085449219,354.0,1829000,338.8307800292969
2021-02-17,353.1099853515625,358.1700134277344,351.9100036621094,358.0400085449219,2143000,342.69769287109375
2021-02-18,352.2799987792969,358.20001220703125,352.2799987792969,356.9200134277344,1914900,341.6257019042969
2021-02-19,356.69000244140625,357.92999267578125,354.5799865722656,354.7699890136719,1839400,339.56781005859375
2021-02-22,352.75,353.2900085449219,348.82000732421875,350.2099914550781,2215600,335.20318603515625
2021-02-23,349.79998779296875,351.0,342.0299987792969,342.1499938964844,3692600,327.48858642578125
2021-02-24,341.7900085449219,342.5,337.8900146484375,340.70001220703125,3305800,326.1007080078125
2021-02-25,340.8500061035156,343.0,333.3500061035156,333.8999938964844,3618100,319.5920715332031
2021-02-26,335.510009765625,335.8900146484375,330.94000244140625,331.0,3362200,316.81634521484375
2021-03-01,335.2099914550781,336.0,331.3599853515625,331.7699890136719,4653200,317.5533447265625
2021-03-02,333.69000244140625,334.69000244140625,328.4200134277344,328.4599914550781,4660100,314.3851318359375
2021-03-03,328.1700134277344,328.4200134277344,323.760009765625,323.9200134277344,4064200,310.039794921875
2021-03-04,323.3699951171875,325.6000061035156,315.0400085449219,319.0400085449219,5501200,305.368896484375
2021-03-05,315.3299865722656,318.42999267578125,307.0,317.32000732421875,8102800,303.7225646972656
2021-03-08,318.9100036621094,322.3299865722656,310.9200134277344,311.4200134277344,4873500,298.07537841796875
2021-03-09,313.760009765625,320.2799987792969,312.7099914550781,318.7799987792969,5426800,305.1199645996094
2021-03-10,321.1400146484375,327.3900146484375,317.32000732421875,323.8299865722656,4523500,309.95361328125
2021-03-11,330.4100036621094,331.25,326.7200012207031,328.6499938964844,4338900,314.5670471191406
2021-03-12,328.1000061035156,331.6300048828125,325.6000061035156,331.1400146484375,3182100,316.9503173828125
2021-03-15,333.6000061035156,333.67999267578125,327.32000732421875,330.510009765625,3243000,316.34735107421875
2021-03-16,329.6700134277344,330.0299987792969,326.6400146484375,327.25,3066700,313.22705078125
2021-03-17,326.0,330.5,324.1199951171875,329.19000244140625,2672400,315.0839538574219
2021-03-18,326.4800109863281,328.1400146484375,322.3800048828125,322.9800109863281,2736900,309.14007568359375
2021-03-19,323.6099853515625,329.25,322.3900146484375,328.9100036621094,4859300,314.81591796875
2021-03-22,328.45001220703125,336.1700134277344,328.19000244140625,334.489990234375,4064900,320.1567687988281
2021-03-23,333.8900146484375,342.510009765625,333.79998779296875,340.3399963378906,3641200,325.756103515625
2021-03-24,342.2200012207031,342.510009765625,336.8299865722656,338.0400085449219,3006400,323.55474853515625
2021-03-25,337.80999755859375,347.7799987792969,337.2699890136719,346.3399963378906,4307100,331.4990234375
2021-03-26,346.2099914550781,352.4599914550781,344.1000061035156,352.0199890136719,3061200,336.9356689453125
2021-03-29,351.45001220703125,357.7699890136719,351.010009765625,356.1499938964844,3012000,340.8887023925781
2021-03-30,353.5799865722656,354.7699890136719,348.8399963378906,349.75,2602400,334.7629089355469
2021-03-31,350.6600036621094,357.45001220703125,349.2300109863281,352.4800109863281,2832200,337.37591552734375
2021-04-01,352.5400085449219,357.32000732421875,351.6300048828125,354.94000244140625,2938600,339.7305603027344
2021-04-05,357.5,362.6700134277344,356.8399963378906,360.82000732421875,2705700,345.3585510253906
2021-04-06,359.79998779296875,362.79998779296875,359.0,360.1199951171875,2142000,344.6885681152344
2021-04-07,360.8699951171875,361.4599914550781,357.6099853515625,358.80999755859375,1808400,343.4346618652344
2021-04-08,362.79998779296875,366.0199890136719,359.6000061035156,361.2200012207031,2839200,345.7414245605469
2021-04-09,360.9100036621094,363.7099914550781,359.6000061035156,363.2099914550781,1610800,347.6461486816406
2021-04-12,362.8399963378906,365.25,361.3399963378906,364.80999755859375,1836600,349.1775817871094
2021-04-13,365.3399963378906,367.29998779296875,364.2699890136719,365.2099914550781,1796400,349.5603942871094
2021-04-14,364.8500061035156,364.8500061035156,362.54998779296875,363.1700134277344,1509400,347.60791015625
2021-04-15,364.8800048828125,369.54998779296875,364.2699890136719,368.79998779296875,1850100,352.99664306640625
2021-04-16,369.70001220703125,372.79998779296875,368.5799865722656,370.7200012207031,2249200,354.8343200683594
2021-04-19,371.0,371.5299987792969,368.20001220703125,369.54998779296875,1560000,353.7144470214844
2021-04-20,369.0,375.3599853515625,368.7300109863281,371.7300109863281,2330700,355.8010559082031
2021-04-21,371.6099853515625,374.5799865722656,371.4700012207031,374.0899963378906,1531800,358.0599365234375
2021-04-22,374.3399963378906,375.44000244140625,370.0299987792969,371.260009765625,2138000,355.3511962890625
2021-04-23,371.260009765625,374.8500061035156,370.4100036621094,373.2799987792969,1404500,357.2846374511719
2021-04-26,373.8999938964844,373.8999938964844,368.2099914550781,368.5199890136719,2059700,352.7286376953125
2021-04-27,368.1700134277344,370.9599914550781,365.2900085449219,370.2099914550781,1875900,354.34613037109375
2021-04-28,369.54998779296875,370.5,368.17999267578125,369.5899963378906,1305600,353.7527770996094
2021-04-29,368.5400085449219,374.7099914550781,368.5299987792969,373.5400085449219,1848300,358.29931640625
2021-04-30,372.9100036621094,374.1600036621094,371.3299865722656,372.0899963378906,2118900,356.908447265625
2021-05-03,373.8399963378906,379.6199951171875,372.8900146484375,379.32000732421875,2685800,363.843505859375
