Date,Open,High,Low,Close,Volume,Adj Close
2021-01-04,41.45000076293945,42.25,41.0,41.5,27764700,36.36268615722656
2021-01-05,41.84000015258789,44.79999923706055,41.83000183105469,43.5,44035100,38.11510467529297
2021-01-06,44.40999984741211,45.099998474121094,43.70000076293945,44.61000061035156,36484800,39.08769607543945
2021-01-07,45.0,45.56999969482422,44.529998779296875,44.959999084472656,29528100,39.394371032714844
2021-01-08,45.20000076293945,45.81999969482422,44.95000076293945,45.459999084472656,28628200,39.83246994018555
2021-01-11,45.040000915527344,47.13999938964844,44.75,46.84000015258789,38246200,41.04164123535156
2021-01-12,47.459999084472656,48.16999816894531,46.90999984741211,47.880001068115234,36915100,41.95290756225586
2021-01-13,48.529998779296875,48.709999084472656,47.689998626708984,48.41999816894531,29000300,42.42605972290039
2021-01-14,48.5,51.08000183105469,48.5,50.310001373291016,35474800,44.082096099853516
2021-01-15,48.90999984741211,49.08000183105469,47.290000915527344,47.88999938964844,42411300,41.961669921875
2021-01-19,48.45000076293945,49.439998626708984,48.349998474121094,48.84000015258789,24932600,42.79405975341797
2021-01-20,49.11000061035156,49.7400016784668,48.9900016784668,49.529998779296875,22342400,43.39864730834961
2021-01-21,49.33000183105469,49.38999938964844,47.68000030517578,48.11000061035156,29044500,42.1544303894043
2021-01-22,47.0099983215332,47.63999938964844,46.63999938964844,47.43000030517578,23264800,41.55860900878906
2021-01-25,46.900001525878906,47.04999923706055,46.15999984741211,46.900001525878906,26395800,41.09421920776367
2021-01-26,47.2599983215332,47.86000061035156,45.849998474121094,45.869998931884766,23976800,40.19172286987305
2021-01-27,45.0,46.65999984741211,44.529998779296875,45.349998474121094,32410300,39.7360954284668
2021-01-28,45.939998626708984,46.59000015258789,45.689998626708984,46.060001373291016,24967200,40.35820388793945
2021-01-29,45.54999923706055,46.040000915527344,44.5099983215332,44.84000015258789,38961100,39.28922653198242
2021-02-01,45.58000183105469,45.58000183105469,44.290000915527344,44.91999816894531,24412400,39.359317779541016
2021-02-02,45.810001373291016,46.9900016784668,45.279998779296875,45.630001068115234,31940400,39.9814338684082
2021-02-03,45.630001068115234,47.66999816894531,45.41999816894531,47.41999816894531,28459300,41.54984664916992
2021-02-04,47.880001068115234,48.380001068115234,47.25,48.33000183105469,25280300,42.347198486328125
2021-02-05,49.18000030517578,50.119998931884766,49.040000915527344,49.95000076293945,34980100,43.766658782958984
2021-02-08,50.91999816894531,52.36000061035156,50.709999084472656,52.099998474121094,36998700,45.6505012512207
2021-02-09,50.66999816894531,50.959999084472656,49.77000045776367,50.630001068115234,28977000,45.11585998535156
2021-02-10,50.630001068115234,51.41999816894531,50.38999938964844,51.119998931884766,25723800,45.552490234375
2021-02-11,50.88999938964844,50.93000030517578,48.779998779296875,49.84000015258789,26972200,44.41189193725586
2021-02-12,49.43000030517578,50.709999084472656,49.40999984741211,50.52000045776367,19756700,45.0178337097168
2021-02-16,51.959999084472656,52.529998779296875,51.619998931884766,52.040000915527344,28060100,46.372291564941406
